Order ID,Actual Delivery Date,Delay Reason,Driver ID,Driver Name,Hub Name,Is Delayed,Is On Time,Order Date,Order Status,Vehicle Name,Vehicle Type,Customer Satisfaction Score,Delivery Time Hours,Hub Processing Time Hours
7077,11-04-2023,,50,Nancy Thomas,Dallas Main Hub,FALSE,TRUE,10-04-2023,Delivered,FT-021,Pickup,4,28.62,1.58
4840,18-01-2023,,50,Nancy Thomas,Dallas Main Hub,FALSE,TRUE,16-01-2023,Delivered,FT-021,Pickup,4,49.9,2.25
1357,07-11-2023,,50,Nancy Thomas,Dallas Main Hub,FALSE,TRUE,07-11-2023,Delivered,FT-021,Pickup,4,8.93,2.31
26285,20-09-2023,,50,Nancy Thomas,Dallas Main Hub,FALSE,TRUE,18-09-2023,Delivered,FT-021,Pickup,4,59.2,2.42
3591,04-02-2023,,50,Nancy Thomas,Dallas Main Hub,FALSE,TRUE,03-02-2023,Delivered,FT-021,Pickup,4,26.24,2.77
7487,10-08-2023,,50,Nancy Thomas,Dallas Main Hub,FALSE,TRUE,09-08-2023,Delivered,FT-021,Pickup,4,26.99,2.93
22832,30-01-2023,,50,Nancy Thomas,Dallas Main Hub,FALSE,TRUE,29-01-2023,Delivered,FT-021,Pickup,4,39.83,3.04
11886,16-11-2023,,50,Nancy Thomas,Dallas Main Hub,FALSE,TRUE,16-11-2023,Delivered,FT-021,Pickup,4,17.63,3.11
1059,23-03-2024,,50,Nancy Thomas,Dallas Main Hub,FALSE,TRUE,22-03-2024,Delivered,FT-021,Pickup,4,42.12,3.2
18965,17-09-2024,,19,Robert Garcia,Dallas Main Hub,FALSE,TRUE,16-09-2024,Delivered,FT-021,Pickup,4,31.74,0.73
12710,21-11-2024,,19,Robert Garcia,Dallas Main Hub,FALSE,TRUE,20-11-2024,Delivered,FT-021,Pickup,4,39.07,1.12
13376,03-02-2023,,19,Robert Garcia,Dallas Main Hub,FALSE,TRUE,01-02-2023,Delivered,FT-021,Pickup,4,49.64,1.16
23708,28-08-2024,,19,Robert Garcia,Dallas Main Hub,FALSE,TRUE,26-08-2024,Delivered,FT-021,Pickup,4,48.67,1.16
5986,22-08-2023,,19,Robert Garcia,Dallas Main Hub,FALSE,TRUE,22-08-2023,Delivered,FT-021,Pickup,4,12.34,1.32
27373,11-01-2024,,19,Robert Garcia,Dallas Main Hub,FALSE,TRUE,09-01-2024,Delivered,FT-021,Pickup,4,50.91,1.45
1812,07-06-2024,,19,Robert Garcia,Dallas Main Hub,FALSE,TRUE,07-06-2024,Delivered,FT-021,Pickup,4,23.41,1.49
1378,12-01-2023,,19,Robert Garcia,Dallas Main Hub,FALSE,TRUE,11-01-2023,Delivered,FT-021,Pickup,4,31.56,1.67
27678,09-04-2024,,19,Robert Garcia,Dallas Main Hub,FALSE,TRUE,08-04-2024,Delivered,FT-021,Pickup,4,44.24,1.75
2066,10-06-2024,,19,Robert Garcia,Dallas Main Hub,FALSE,TRUE,10-06-2024,Delivered,FT-021,Pickup,4,4.07,1.84
11082,30-11-2024,,19,Robert Garcia,Dallas Main Hub,FALSE,TRUE,29-11-2024,Delivered,FT-021,Pickup,4,26.98,1.85
20872,26-06-2024,,19,Robert Garcia,Dallas Main Hub,FALSE,TRUE,25-06-2024,Delivered,FT-021,Pickup,4,44.77,2.26
5385,08-12-2024,,19,Robert Garcia,Dallas Main Hub,FALSE,TRUE,08-12-2024,Delivered,FT-021,Pickup,4,14.05,2.27
15128,22-03-2023,,19,Robert Garcia,Dallas Main Hub,FALSE,TRUE,21-03-2023,Delivered,FT-021,Pickup,4,31.79,2.35
14645,21-12-2024,,19,Robert Garcia,Dallas Main Hub,FALSE,TRUE,19-12-2024,Delivered,FT-021,Pickup,4,55.35,2.6
4216,01-11-2024,,19,Robert Garcia,Dallas Main Hub,FALSE,TRUE,31-10-2024,Delivered,FT-021,Pickup,4,39.02,2.64
26262,31-12-2024,,19,Robert Garcia,Dallas Main Hub,FALSE,TRUE,29-12-2024,Delivered,FT-021,Pickup,4,56.06,2.65
10631,28-04-2023,,19,Robert Garcia,Dallas Main Hub,FALSE,TRUE,28-04-2023,Delivered,FT-021,Pickup,4,3.23,3.44
6727,01-11-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,30-10-2024,Delivered,FT-029,Pickup,4,48.85,0.62
20108,15-09-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,15-09-2024,Delivered,FT-029,Pickup,4,10.23,0.63
13166,12-11-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,11-11-2024,Delivered,FT-029,Pickup,4,25.79,0.64
26551,07-04-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,05-04-2024,Delivered,FT-029,Pickup,4,55.43,0.89
17043,25-02-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,25-02-2024,Delivered,FT-029,Pickup,4,7.86,0.93
6373,08-09-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,06-09-2024,Delivered,FT-029,Pickup,4,54.16,1.01
11639,20-02-2023,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,20-02-2023,Delivered,FT-029,Pickup,4,19.34,1.07
6891,25-08-2023,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,24-08-2023,Delivered,FT-029,Pickup,4,38.83,1.15
8902,14-08-2023,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,14-08-2023,Delivered,FT-029,Pickup,4,23.34,1.25
13360,23-11-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,22-11-2024,Delivered,FT-029,Pickup,4,40.45,1.31
26537,07-07-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,07-07-2024,Delivered,FT-029,Pickup,4,17.15,1.48
1229,28-12-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,27-12-2024,Delivered,FT-029,Pickup,4,46.52,1.48
15476,24-10-2023,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,23-10-2023,Delivered,FT-029,Pickup,4,42.47,1.51
25637,14-12-2023,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,14-12-2023,Delivered,FT-029,Pickup,4,16.48,1.79
18776,22-08-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,22-08-2024,Delivered,FT-029,Pickup,4,11.67,1.85
21689,06-10-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,06-10-2024,Delivered,FT-029,Pickup,4,5.23,1.94
11846,22-07-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,22-07-2024,Delivered,FT-029,Pickup,4,11.56,1.96
4332,07-03-2023,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,07-03-2023,Delivered,FT-029,Pickup,4,8.12,2.01
1388,13-12-2023,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,11-12-2023,Delivered,FT-029,Pickup,4,51.34,2.03
11995,15-01-2023,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,13-01-2023,Delivered,FT-029,Pickup,4,60.37,2.11
2090,30-08-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,30-08-2024,Delivered,FT-029,Pickup,4,2.8,2.11
13581,20-07-2023,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,20-07-2023,Delivered,FT-029,Pickup,4,22.48,2.15
8220,21-08-2023,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,20-08-2023,Delivered,FT-029,Pickup,4,46.04,2.26
13279,02-06-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,31-05-2024,Delivered,FT-029,Pickup,4,48.81,2.31
22855,29-04-2023,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,27-04-2023,Delivered,FT-029,Pickup,4,50.53,2.47
7471,25-02-2023,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,23-02-2023,Delivered,FT-029,Pickup,4,57.44,2.51
5975,29-08-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,29-08-2024,Delivered,FT-029,Pickup,4,19.76,2.61
17824,27-08-2023,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,27-08-2023,Delivered,FT-029,Pickup,4,21.16,2.65
22592,25-03-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,24-03-2024,Delivered,FT-029,Pickup,4,38.51,3.02
2127,11-06-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,09-06-2024,Delivered,FT-029,Pickup,4,66.42,3.4
4886,18-11-2024,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,17-11-2024,Delivered,FT-029,Pickup,4,40.79,0.8
15833,21-12-2024,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,20-12-2024,Delivered,FT-029,Pickup,4,31.96,0.86
19642,23-10-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,22-10-2023,Delivered,FT-029,Pickup,4,42.42,0.87
15950,28-11-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,26-11-2023,Delivered,FT-029,Pickup,4,53.22,0.96
4251,20-09-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,19-09-2023,Delivered,FT-029,Pickup,4,38.59,1.05
15418,30-04-2024,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,28-04-2024,Delivered,FT-029,Pickup,4,54.95,1.26
9887,15-11-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,14-11-2023,Delivered,FT-029,Pickup,4,26.32,1.28
15520,22-10-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,22-10-2023,Delivered,FT-029,Pickup,4,13.64,1.35
25679,12-09-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,12-09-2023,Delivered,FT-029,Pickup,4,7.54,1.49
25556,10-03-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,09-03-2023,Delivered,FT-029,Pickup,4,30.06,1.65
7898,02-09-2024,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,02-09-2024,Delivered,FT-029,Pickup,4,6.47,1.66
6406,15-11-2024,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,15-11-2024,Delivered,FT-029,Pickup,4,3.89,1.71
13944,19-01-2024,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,18-01-2024,Delivered,FT-029,Pickup,4,33.91,1.76
10831,14-11-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,12-11-2023,Delivered,FT-029,Pickup,4,52.11,1.84
15659,09-05-2024,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,08-05-2024,Delivered,FT-029,Pickup,4,29.38,1.94
20535,14-04-2024,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,14-04-2024,Delivered,FT-029,Pickup,4,8.92,1.98
12117,09-08-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,08-08-2023,Delivered,FT-029,Pickup,4,33.6,2
13540,17-05-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,17-05-2023,Delivered,FT-029,Pickup,4,15.76,2.07
17811,10-12-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,10-12-2023,Delivered,FT-029,Pickup,4,10.31,2.11
8653,29-03-2024,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,28-03-2024,Delivered,FT-029,Pickup,4,37.42,2.19
26933,09-05-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,09-05-2023,Delivered,FT-029,Pickup,4,13.14,2.25
22225,27-08-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,27-08-2023,Delivered,FT-029,Pickup,4,23.1,2.25
3677,14-03-2024,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,13-03-2024,Delivered,FT-029,Pickup,4,41.32,2.26
18788,19-05-2024,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,17-05-2024,Delivered,FT-029,Pickup,4,50.95,2.28
14529,26-06-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,26-06-2023,Delivered,FT-029,Pickup,4,15.03,2.41
13573,03-06-2024,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,03-06-2024,Delivered,FT-029,Pickup,4,4.06,2.8
12331,22-10-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,21-10-2023,Delivered,FT-029,Pickup,4,38.64,2.94
22866,12-05-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,12-05-2023,Delivered,FT-029,Pickup,4,5.22,3.09
13771,06-04-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,04-04-2023,Delivered,FT-029,Pickup,4,53.65,3.11
7461,12-12-2024,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,11-12-2024,Delivered,FT-029,Pickup,4,38.82,3.23
8423,23-12-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,22-12-2023,Delivered,FT-029,Pickup,4,38.48,3.5
24489,29-04-2024,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,28-04-2024,Delivered,FT-029,Pickup,4,41.27,3.63
19802,29-03-2024,,41,Jessica Johnson,El Paso Hub,FALSE,TRUE,29-03-2024,Delivered,FT-029,Pickup,4,18.41,0.53
18684,08-05-2023,,41,Jessica Johnson,El Paso Hub,FALSE,TRUE,08-05-2023,Delivered,FT-029,Pickup,4,17.55,0.69
7449,05-07-2024,,41,Jessica Johnson,El Paso Hub,FALSE,TRUE,04-07-2024,Delivered,FT-029,Pickup,4,35.74,0.86
3980,04-06-2024,,41,Jessica Johnson,El Paso Hub,FALSE,TRUE,04-06-2024,Delivered,FT-029,Pickup,4,3.31,0.93
8119,25-07-2024,,41,Jessica Johnson,El Paso Hub,FALSE,TRUE,24-07-2024,Delivered,FT-029,Pickup,4,24.3,1.07
26980,28-02-2024,,41,Jessica Johnson,El Paso Hub,FALSE,TRUE,27-02-2024,Delivered,FT-029,Pickup,4,37.88,1.2
12110,11-03-2023,,41,Jessica Johnson,El Paso Hub,FALSE,TRUE,10-03-2023,Delivered,FT-029,Pickup,4,46.21,1.45
22359,17-12-2023,,41,Jessica Johnson,El Paso Hub,FALSE,TRUE,17-12-2023,Delivered,FT-029,Pickup,4,17.46,1.7
9153,17-06-2024,,41,Jessica Johnson,El Paso Hub,FALSE,TRUE,16-06-2024,Delivered,FT-029,Pickup,4,32.02,1.88
22546,15-11-2023,,41,Jessica Johnson,El Paso Hub,FALSE,TRUE,15-11-2023,Delivered,FT-029,Pickup,4,18.9,2.05
11490,02-02-2024,,41,Jessica Johnson,El Paso Hub,FALSE,TRUE,01-02-2024,Delivered,FT-029,Pickup,4,32.19,2.13
7271,23-12-2024,,41,Jessica Johnson,El Paso Hub,FALSE,TRUE,22-12-2024,Delivered,FT-029,Pickup,4,24.15,2.32
20081,23-05-2024,,41,Jessica Johnson,El Paso Hub,FALSE,TRUE,21-05-2024,Delivered,FT-029,Pickup,4,61.19,2.44
6755,13-09-2024,,41,Jessica Johnson,El Paso Hub,FALSE,TRUE,13-09-2024,Delivered,FT-029,Pickup,4,21.21,2.91
6022,03-05-2023,,41,Jessica Johnson,El Paso Hub,FALSE,TRUE,02-05-2023,Delivered,FT-029,Pickup,4,38.89,2.93
13254,01-08-2023,,41,Jessica Johnson,El Paso Hub,FALSE,TRUE,01-08-2023,Delivered,FT-029,Pickup,4,23.89,2.99
26609,03-11-2023,,41,Jessica Johnson,El Paso Hub,FALSE,TRUE,03-11-2023,Delivered,FT-029,Pickup,4,5.02,2.99
21229,27-11-2024,,41,Jessica Johnson,El Paso Hub,FALSE,TRUE,25-11-2024,Delivered,FT-029,Pickup,4,48.02,3.16
17007,23-10-2024,,41,Jessica Johnson,El Paso Hub,FALSE,TRUE,22-10-2024,Delivered,FT-029,Pickup,4,37.06,3.69
22373,13-01-2023,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,13-01-2023,Delivered,FT-029,Pickup,4,16.35,0.62
13688,27-11-2024,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,25-11-2024,Delivered,FT-029,Pickup,4,48.49,0.69
17220,30-09-2023,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,29-09-2023,Delivered,FT-029,Pickup,4,25.44,0.75
9771,12-12-2024,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,11-12-2024,Delivered,FT-029,Pickup,4,29.98,0.82
11324,29-07-2024,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,27-07-2024,Delivered,FT-029,Pickup,4,49.68,0.87
11595,07-03-2024,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,06-03-2024,Delivered,FT-029,Pickup,4,28.35,1.07
22720,26-05-2023,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,26-05-2023,Delivered,FT-029,Pickup,4,7.5,1.15
10914,27-08-2024,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,27-08-2024,Delivered,FT-029,Pickup,4,5.19,1.19
3126,19-10-2023,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,19-10-2023,Delivered,FT-029,Pickup,4,3.29,1.22
23170,25-08-2024,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,25-08-2024,Delivered,FT-029,Pickup,4,18.2,1.24
4623,15-08-2024,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,15-08-2024,Delivered,FT-029,Pickup,4,21.71,1.29
11286,15-07-2024,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,14-07-2024,Delivered,FT-029,Pickup,4,25.08,1.34
23596,27-10-2024,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,26-10-2024,Delivered,FT-029,Pickup,4,45.17,1.48
18015,06-02-2024,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,04-02-2024,Delivered,FT-029,Pickup,4,50.68,1.56
2237,07-08-2024,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,05-08-2024,Delivered,FT-029,Pickup,4,59.71,1.64
16996,26-09-2024,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,24-09-2024,Delivered,FT-029,Pickup,4,53.3,1.66
2776,30-06-2024,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,30-06-2024,Delivered,FT-029,Pickup,4,16.36,1.77
12935,03-08-2024,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,02-08-2024,Delivered,FT-029,Pickup,4,45.39,1.9
6661,15-03-2024,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,13-03-2024,Delivered,FT-029,Pickup,4,49.76,1.92
1856,23-03-2023,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,23-03-2023,Delivered,FT-029,Pickup,4,18.79,2.15
18521,20-10-2023,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,18-10-2023,Delivered,FT-029,Pickup,4,49.57,2.24
9577,18-01-2024,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,17-01-2024,Delivered,FT-029,Pickup,4,39.96,2.32
26376,27-04-2023,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,26-04-2023,Delivered,FT-029,Pickup,4,39.33,2.34
7378,06-10-2023,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,06-10-2023,Delivered,FT-029,Pickup,4,11.18,2.39
14570,26-04-2024,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,25-04-2024,Delivered,FT-029,Pickup,4,32.61,2.54
23395,18-11-2024,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,16-11-2024,Delivered,FT-029,Pickup,4,55.21,2.65
10737,20-02-2024,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,18-02-2024,Delivered,FT-029,Pickup,4,49,2.93
10453,28-10-2023,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,28-10-2023,Delivered,FT-029,Pickup,4,18.26,2.97
17366,15-05-2024,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,15-05-2024,Delivered,FT-029,Pickup,4,20.07,3.24
6085,03-06-2023,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,03-06-2023,Delivered,FT-029,Pickup,4,9.81,3.27
25943,15-05-2024,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,14-05-2024,Delivered,FT-029,Pickup,4,26.94,3.45
17187,04-04-2023,,15,Patricia Hernandez,El Paso Hub,FALSE,TRUE,02-04-2023,Delivered,FT-029,Pickup,4,62.97,3.54
26594,23-08-2023,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,21-08-2023,Delivered,FT-035,Pickup,4,50.24,0.55
18500,21-11-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,21-11-2024,Delivered,FT-035,Pickup,4,11.37,0.57
20254,12-04-2023,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,12-04-2023,Delivered,FT-035,Pickup,4,18.11,0.73
5145,08-08-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,08-08-2024,Delivered,FT-035,Pickup,4,18.28,0.79
17603,05-02-2023,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,05-02-2023,Delivered,FT-035,Pickup,4,24,0.87
23078,26-04-2023,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,24-04-2023,Delivered,FT-035,Pickup,4,54.28,0.9
11793,02-07-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,01-07-2024,Delivered,FT-035,Pickup,4,39.65,0.99
7031,02-04-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,01-04-2024,Delivered,FT-035,Pickup,4,47.85,1.08
5207,25-03-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,24-03-2024,Delivered,FT-035,Pickup,4,41.78,1.34
25056,23-09-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,22-09-2024,Delivered,FT-035,Pickup,4,36.26,1.5
24732,20-06-2023,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,18-06-2023,Delivered,FT-035,Pickup,4,54.95,1.68
4904,24-05-2023,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,22-05-2023,Delivered,FT-035,Pickup,4,55.42,1.72
12031,15-08-2023,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,15-08-2023,Delivered,FT-035,Pickup,4,18.53,1.87
17763,24-12-2023,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,22-12-2023,Delivered,FT-035,Pickup,4,50.62,1.91
21416,06-12-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,05-12-2024,Delivered,FT-035,Pickup,4,26.86,1.92
4433,04-12-2023,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,02-12-2023,Delivered,FT-035,Pickup,4,58.32,1.96
20773,06-07-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,04-07-2024,Delivered,FT-035,Pickup,4,56.24,1.98
23956,19-08-2023,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,17-08-2023,Delivered,FT-035,Pickup,4,52.13,2.13
23589,09-03-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,08-03-2024,Delivered,FT-035,Pickup,4,44.93,2.21
24013,09-11-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,09-11-2024,Delivered,FT-035,Pickup,4,3.39,2.28
5421,29-05-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,29-05-2024,Delivered,FT-035,Pickup,4,17.15,2.4
26378,25-11-2023,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,24-11-2023,Delivered,FT-035,Pickup,4,42.25,2.87
1972,08-03-2023,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,07-03-2023,Delivered,FT-035,Pickup,4,42.05,2.93
7647,24-12-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,24-12-2024,Delivered,FT-035,Pickup,4,5.98,3.22
7902,07-03-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,06-03-2024,Delivered,FT-035,Pickup,4,26.22,3.4
15704,29-09-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,28-09-2024,Delivered,FT-035,Pickup,4,33.82,3.44
10700,25-12-2024,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,25-12-2024,Delivered,FT-035,Pickup,4,3.06,3.89
4313,17-01-2023,,12,Charles Thompson,El Paso Hub,FALSE,TRUE,17-01-2023,Delivered,FT-035,Pickup,4,3.95,3.91
12051,18-10-2024,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,16-10-2024,Delivered,FT-035,Pickup,4,63.3,0.74
8199,17-01-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,17-01-2023,Delivered,FT-035,Pickup,4,10.92,1.06
22897,10-01-2024,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,09-01-2024,Delivered,FT-035,Pickup,4,38.02,1.09
10441,15-08-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,13-08-2023,Delivered,FT-035,Pickup,4,56.34,1.17
14478,01-06-2024,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,31-05-2024,Delivered,FT-035,Pickup,4,32.07,1.18
22943,10-12-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,10-12-2023,Delivered,FT-035,Pickup,4,21.57,1.25
5024,19-12-2024,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,17-12-2024,Delivered,FT-035,Pickup,4,53.55,1.26
18471,08-04-2024,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,08-04-2024,Delivered,FT-035,Pickup,4,11.47,1.52
6853,01-05-2024,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,30-04-2024,Delivered,FT-035,Pickup,4,38.1,1.66
11620,14-05-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,14-05-2023,Delivered,FT-035,Pickup,4,3.99,1.7
23669,11-11-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,10-11-2023,Delivered,FT-035,Pickup,4,27.29,1.85
25951,30-03-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,30-03-2023,Delivered,FT-035,Pickup,4,22.65,1.93
9845,02-06-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,02-06-2023,Delivered,FT-035,Pickup,4,13.68,1.93
22231,03-01-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,03-01-2023,Delivered,FT-035,Pickup,4,23.61,2.07
6490,12-03-2024,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,11-03-2024,Delivered,FT-035,Pickup,4,29.61,2.17
20638,08-09-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,08-09-2023,Delivered,FT-035,Pickup,4,16.79,2.18
23535,16-03-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,14-03-2023,Delivered,FT-035,Pickup,4,54.59,2.19
25746,15-10-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,15-10-2023,Delivered,FT-035,Pickup,4,3.48,2.37
13316,14-02-2024,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,13-02-2024,Delivered,FT-035,Pickup,4,46.28,2.74
5271,29-03-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,28-03-2023,Delivered,FT-035,Pickup,4,27.83,2.75
8028,05-04-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,05-04-2023,Delivered,FT-035,Pickup,4,15.43,2.76
16984,11-09-2024,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,09-09-2024,Delivered,FT-035,Pickup,4,51.58,2.86
14878,20-10-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,20-10-2023,Delivered,FT-035,Pickup,4,6.45,2.89
23636,14-06-2023,,38,Elizabeth Harris,El Paso Hub,FALSE,TRUE,14-06-2023,Delivered,FT-035,Pickup,4,12.01,3.41
